L,a,b
0.804456,-0.209556,0.161661
0.547947,-0.047528,-0.156057
0.544732,-0.035770,0.022308
0.771321,-0.078882,0.134538
0.680611,-0.066217,-0.154006
0.642634,-0.039697,0.058190
0.763913,-0.198024,0.148948
0.564767,-0.054122,-0.145376
0.573645,-0.055081,0.017984
0.779941,-0.074335,0.143615
0.733834,-0.083422,-0.132911
0.670807,-0.038929,0.062308
0.814898,-0.212647,0.163909
0.542155,-0.040731,-0.150493
0.558079,-0.030847,0.002799
0.738114,-0.077904,0.139711
0.694374,-0.070256,-0.156183
0.633453,-0.032138,0.042321
0.820664,-0.210136,0.161908
0.538711,-0.045141,-0.148425
0.546368,-0.053125,0.006147
0.750959,-0.075586,0.132732
0.701854,-0.079259,-0.134283
0.648385,-0.034105,0.063866
0.808754,-0.212723,0.163326
0.561180,-0.048170,-0.159145
0.511247,-0.043007,0.002771
0.746500,-0.074832,0.127662
0.725001,-0.080703,-0.138048
0.637509,-0.047221,0.053378
0.769298,-0.196818,0.147053
0.568132,-0.053059,-0.145940
0.540026,-0.046054,0.024081
0.767731,-0.087034,0.135773
0.670238,-0.065003,-0.170336
0.636380,-0.043163,0.070456
0.793242,-0.206943,0.155981
0.569787,-0.058074,-0.117491
0.572518,-0.043199,0.034083
0.752815,-0.061985,0.128085
0.666353,-0.061407,-0.168877
0.645738,-0.026571,0.041494
0.809834,-0.211231,0.156949
0.578515,-0.057288,-0.138482
0.596484,-0.058420,0.027064
0.754779,-0.082364,0.131928
0.679604,-0.065571,-0.165061
0.646187,-0.058375,0.065666
0.805213,-0.211921,0.162664
0.590215,-0.059850,-0.139209
0.524367,-0.039987,-0.002219
0.751626,-0.085014,0.135511
0.807604,-0.208427,0.153687
0.573964,-0.050647,-0.156332
0.554247,-0.057751,-0.008400
0.770520,-0.111063,0.139441
0.700316,-0.066447,-0.152918
0.627171,-0.032962,0.048894
0.774279,-0.196683,0.141601
0.555666,-0.040893,-0.180091
0.549205,-0.018818,-0.020888
0.772273,-0.102758,0.138602
0.692186,-0.072437,-0.151747
0.612893,-0.009874,0.044402
0.780992,-0.202656,0.153511
0.559522,-0.053402,-0.134504
0.565174,-0.045798,0.034520
0.761692,-0.071081,0.126285
0.693637,-0.068559,-0.148660
0.646097,-0.063108,0.070556
0.776747,-0.202744,0.151984
0.553740,-0.041802,-0.161476
0.565210,-0.037923,0.027430
0.760809,-0.072153,0.132763
0.693906,-0.070276,-0.156454
0.639848,-0.030176,0.057502
0.770789,-0.203044,0.151183
0.555353,-0.051721,-0.154538
0.547210,-0.047997,-0.014907
0.730810,-0.059322,0.122197
0.696045,-0.072826,-0.155084
0.657739,-0.056030,0.058835
0.790314,-0.204880,0.154135
0.554795,-0.054462,-0.138499
0.564569,-0.059518,0.019654
0.746139,-0.095619,0.134864
0.704005,-0.073875,-0.150418
0.653671,-0.044525,0.049748
0.769193,-0.199000,0.147990
0.566223,-0.048369,-0.158541
0.554962,-0.049696,0.021308
0.759699,-0.080807,0.140605
0.690922,-0.072583,-0.158080
0.661460,-0.040317,0.070660
0.801146,-0.206716,0.157531
0.547159,-0.046609,-0.136054
0.518742,-0.029587,-0.010910
0.798929,-0.099940,0.130492
0.718001,-0.076843,-0.142227
0.607138,-0.020490,0.045503
0.785179,-0.197030,0.141526
0.558121,-0.049478,-0.146319
0.518581,-0.027035,-0.013375
0.763704,-0.095224,0.136053
0.660262,-0.057193,-0.176951
0.659841,-0.037710,0.053869
0.790830,-0.203928,0.148557
0.538099,-0.050454,-0.137463
0.545646,-0.041400,0.016955
0.765883,-0.097698,0.135358
0.684074,-0.066184,-0.162404
0.654942,-0.042099,0.065246
0.799964,-0.205272,0.153930
0.533877,-0.043864,-0.168843
0.573969,-0.063047,0.021016
0.742051,-0.075497,0.132260
0.729675,-0.085110,-0.132035
0.674478,-0.056884,0.077250
0.795314,-0.206703,0.155129
0.560968,-0.048978,-0.144846
0.581977,-0.051293,0.039523
0.796667,-0.091813,0.133383
0.724127,-0.082241,-0.137538
0.667854,-0.037970,0.070110
0.772413,-0.196666,0.143500
0.570796,-0.046833,-0.166676
0.549423,-0.052713,0.019581
0.771810,-0.101863,0.141760
0.729662,-0.085155,-0.121707
0.631198,-0.027696,0.038988
0.810744,-0.212936,0.161866
0.554074,-0.055706,-0.122791
0.525885,-0.040088,-0.000917
0.768845,-0.066728,0.133197
0.706715,-0.083534,-0.123794
0.660139,-0.045637,0.061674
0.790936,-0.202695,0.146766
0.542727,-0.043847,-0.166551
0.545515,-0.066692,0.023293
0.768019,-0.103110,0.134810
0.720589,-0.076860,-0.140747
0.642205,-0.016222,0.054877
0.778901,-0.204241,0.153304
0.556762,-0.050343,-0.139774
0.522587,-0.022371,0.003622
0.761985,-0.077972,0.132253
0.684462,-0.068307,-0.157427
0.626973,-0.040420,0.036068
0.771748,-0.200310,0.147324
0.546614,-0.047344,-0.155106
0.536566,-0.039779,0.012154
0.762754,-0.072093,0.132961
0.695162,-0.071792,-0.155649
0.649758,-0.040805,0.061380
0.772891,-0.200202,0.155170
0.529906,-0.042671,-0.172986
0.547692,-0.051399,0.026387
0.771697,-0.097527,0.135179
0.703998,-0.071593,-0.150534
0.683819,-0.058183,0.080527
0.822802,-0.213618,0.158540
0.539821,-0.040372,-0.161990
0.527699,-0.044958,0.018965
0.796795,-0.107983,0.145407
0.703880,-0.076362,-0.144633
0.661931,-0.043808,0.070665
0.775837,-0.197203,0.146801
0.546570,-0.041557,-0.162336
0.580822,-0.063403,0.048843
0.744298,-0.076665,0.127206
0.690286,-0.075435,-0.140248
0.652344,-0.031403,0.066455
0.777658,-0.199608,0.145270
0.563312,-0.051388,-0.149106
0.567875,-0.051720,0.020405
0.759342,-0.101076,0.131337
0.690076,-0.068376,-0.157400
0.623675,-0.026255,0.033850
0.784737,-0.204371,0.148593
0.552824,-0.055109,-0.125389
0.573412,-0.048810,0.016426
0.764583,-0.085494,0.131019
0.699039,-0.070926,-0.153438
0.630108,-0.023241,0.052136
0.819727,-0.210933,0.157087
0.552464,-0.050294,-0.154121
0.555855,-0.038379,-0.014902
0.750495,-0.084293,0.127506
0.694238,-0.072270,-0.149342
0.635994,-0.041406,0.072662
0.777591,-0.203692,0.156521
0.574494,-0.051981,-0.133467
0.583616,-0.062366,0.023856
0.755665,-0.098870,0.118910
0.670176,-0.066400,-0.145470
0.666038,-0.065164,0.072091
0.783700,-0.201094,0.151453
0.542179,-0.038184,-0.156613
0.575010,-0.066681,0.050118
0.754283,-0.089255,0.135102
0.687992,-0.070930,-0.149436
0.663875,-0.046998,0.075420
0.811168,-0.211200,0.160545
0.521166,-0.043355,-0.161737
0.548363,-0.038838,0.024210
0.765183,-0.077933,0.138643
0.702187,-0.078590,-0.134277
0.664690,-0.038321,0.058625
0.837059,-0.216923,0.162897
0.573151,-0.057204,-0.129107
0.568936,-0.052728,0.005246
0.776002,-0.086214,0.130407
0.696892,-0.070221,-0.154720
0.629698,-0.036446,0.044483
0.797687,-0.208455,0.156042
0.573796,-0.044995,-0.159598
0.576210,-0.047138,0.024287
0.772693,-0.079211,0.138118
0.692491,-0.069006,-0.142232
0.642676,-0.021550,0.057207
0.827333,-0.213358,0.160744
0.563504,-0.048324,-0.147791
0.541382,-0.050246,0.018572
0.744547,-0.074180,0.119189
0.677875,-0.063204,-0.166199
0.649323,-0.015040,0.049708
0.769000,-0.197468,0.142751
0.538209,-0.046411,-0.159352
0.582849,-0.066819,0.027880
0.797820,-0.104981,0.145280
0.727179,-0.083222,-0.120808
0.661134,-0.053148,0.075401
0.785909,-0.201167,0.153398
0.592869,-0.057716,-0.140232
0.549642,-0.046828,0.008009
0.749849,-0.068541,0.133174
0.723004,-0.081919,-0.137439
0.614753,-0.030621,0.054651
0.807059,-0.211274,0.155953
0.575806,-0.058818,-0.126762
0.542207,-0.049254,0.010831
0.777748,-0.083618,0.144863
0.701199,-0.072771,-0.152096
0.674350,-0.040212,0.083343
0.796677,-0.207941,0.157976
0.576095,-0.056925,-0.139479
0.542443,-0.057525,0.015222
0.787756,-0.105148,0.140467
0.700350,-0.069194,-0.148133
0.654940,-0.031649,0.067882
0.774717,-0.203229,0.155607
0.566594,-0.052128,-0.142729
0.587535,-0.042717,0.012120
0.738093,-0.057074,0.136910
0.703794,-0.074232,-0.147326
0.624248,-0.017952,0.031371
0.794757,-0.207193,0.158253
0.556568,-0.050715,-0.145531
0.538121,-0.034217,0.013074
0.775594,-0.082414,0.132545
0.686817,-0.067505,-0.150335
0.645394,-0.039863,0.059024
0.754229,-0.195229,0.144830
0.573616,-0.057753,-0.134827
0.567395,-0.053354,0.008853
0.784019,-0.078139,0.142054
0.740053,-0.084995,-0.129330
0.673542,-0.039093,0.063129
0.805241,-0.210278,0.160539
0.551082,-0.043595,-0.139809
0.551803,-0.029381,-0.006755
0.742295,-0.081799,0.138441
0.700489,-0.071672,-0.152561
0.636210,-0.032316,0.043211
0.810972,-0.207764,0.158080
0.547590,-0.048256,-0.137758
0.540266,-0.051345,-0.003282
0.755219,-0.079203,0.130815
0.708045,-0.080917,-0.130688
0.651149,-0.034270,0.064681
0.799136,-0.210271,0.160069
0.569787,-0.051295,-0.148664
0.505015,-0.041313,-0.006914
0.750825,-0.078345,0.125513
0.731192,-0.082261,-0.134460
0.640262,-0.047389,0.054226
0.759611,-0.193993,0.142580
0.577040,-0.056550,-0.135372
0.533479,-0.044395,0.014922
0.772099,-0.090504,0.133902
0.676177,-0.066476,-0.166751
0.639159,-0.043318,0.071244
0.783666,-0.204179,0.152081
0.579397,-0.061940,-0.106724
0.565858,-0.041643,0.025240
0.756953,-0.065642,0.125864
0.672424,-0.062645,-0.165227
0.648484,-0.026750,0.042386
0.800403,-0.208253,0.152808
0.587572,-0.061022,-0.127907
0.590164,-0.056720,0.018188
0.759143,-0.085850,0.129954
0.685665,-0.066917,-0.161435
0.648933,-0.058533,0.066467
0.795589,-0.209459,0.159412
0.599224,-0.063692,-0.128696
0.518221,-0.038375,-0.011934
0.755976,-0.088580,0.133780
0.797517,-0.205175,0.149001
0.582489,-0.053858,-0.145393
0.547640,-0.055249,-0.018061
0.773980,-0.114164,0.137520
0.707426,-0.067787,-0.148740
0.628488,-0.033156,0.049788
0.764138,-0.193194,0.136258
0.563581,-0.043297,-0.169359
0.542486,-0.016793,-0.030856
0.775627,-0.105962,0.136586
0.699109,-0.074171,-0.147657
0.614224,-0.010072,0.045318
0.770685,-0.199738,0.149370
0.568550,-0.056996,-0.123340
0.557745,-0.043439,0.025629
0.764783,-0.074447,0.123612
0.700739,-0.070009,-0.144492
0.647412,-0.063290,0.071361
0.766519,-0.199634,0.147757
0.562219,-0.044475,-0.150476
0.557846,-0.035591,0.018334
0.763823,-0.075668,0.130427
0.700838,-0.071889,-0.152348
0.641171,-0.030365,0.058367
0.760649,-0.199739,0.147017
0.563783,-0.055100,-0.143583
0.540608,-0.045644,-0.024713
0.733791,-0.062855,0.119511
0.702909,-0.074600,-0.151016
0.659037,-0.056222,0.059688
0.780075,-0.201872,0.149852
0.563595,-0.058223,-0.127410
0.557494,-0.057020,0.010461
0.749455,-0.098938,0.132877
0.710962,-0.075560,-0.146326
0.654967,-0.044719,0.050635
0.758945,-0.195808,0.143423
0.574696,-0.051447,-0.147594
0.547746,-0.047273,0.012079
0.762711,-0.084459,0.138807
0.697707,-0.074451,-0.154038
0.662782,-0.040495,0.071474
0.790850,-0.203917,0.153419
0.556268,-0.049831,-0.124792
0.511848,-0.027372,-0.020893
0.802345,-0.102891,0.127859
0.725054,-0.078486,-0.138124
0.608471,-0.020686,0.046414
0.775030,-0.193604,0.136002
0.566894,-0.052751,-0.135228
0.511713,-0.024859,-0.023397
0.766992,-0.098504,0.133950
0.667121,-0.058440,-0.172802
0.661143,-0.037901,0.054743
0.780760,-0.200493,0.143645
0.546972,-0.054014,-0.126276
0.538413,-0.039023,0.007572
0.769216,-0.100911,0.133201
0.690999,-0.067681,-0.158278
0.656260,-0.042282,0.066080
0.789734,-0.202262,0.149401
0.541841,-0.046776,-0.158021
0.566928,-0.060534,0.011894
0.745116,-0.079047,0.130090
0.736657,-0.087058,-0.128008
0.675791,-0.057057,0.078035
0.785117,-0.203653,0.150861
0.569823,-0.052205,-0.133731
0.574566,-0.048944,0.030822
0.799935,-0.094951,0.130858
0.731096,-0.084126,-0.133496
0.669173,-0.038148,0.070927
0.762207,-0.193319,0.138367
0.579094,-0.049720,-0.155816
0.542246,-0.050252,0.010308
0.775102,-0.105186,0.139949
0.736824,-0.086938,-0.117632
0.632502,-0.027893,0.039914
0.800560,-0.210073,0.158134
0.563361,-0.059533,-0.111535
0.518906,-0.037732,-0.010696
0.771780,-0.070282,0.130796
0.713787,-0.085509,-0.119735
0.661447,-0.045823,0.062520
0.780865,-0.199231,0.141666
0.550882,-0.046675,-0.155666
0.538400,-0.064068,0.014153
0.771437,-0.106212,0.132620
0.727674,-0.078469,-0.136636
0.643530,-0.016414,0.055754
0.768698,-0.201126,0.149209
0.565708,-0.053715,-0.128616
0.515390,-0.020116,-0.006168
0.765087,-0.081395,0.129897
0.691400,-0.069891,-0.153307
0.628267,-0.040620,0.036999
0.761597,-0.196933,0.142640
0.555070,-0.050510,-0.144105
0.529376,-0.037406,0.002635
0.765764,-0.075605,0.130618
0.702056,-0.073495,-0.151564
0.651074,-0.040990,0.062228
0.762414,-0.197639,0.151503
0.537732,-0.045450,-0.162218
0.540379,-0.048958,0.017259
0.775028,-0.100713,0.132957
0.711026,-0.073137,-0.146406
0.685129,-0.058353,0.081301
0.812754,-0.210437,0.154094
0.548221,-0.042988,-0.150979
0.520400,-0.042524,0.009573
0.800112,-0.111209,0.143560
0.710843,-0.078153,-0.140555
0.663251,-0.043986,0.071478
0.765534,-0.194103,0.141941
0.554978,-0.044225,-0.151345
0.573346,-0.061034,0.040464
0.747457,-0.080047,0.124730
0.697291,-0.077254,-0.136151
0.653671,-0.031585,0.067286
0.767524,-0.196181,0.140242
0.571958,-0.054773,-0.138089
0.560728,-0.049303,0.011207
0.762787,-0.104145,0.129031
0.697038,-0.069911,-0.153273
0.624977,-0.026453,0.034792
0.774730,-0.200799,0.143815
0.562039,-0.058905,-0.114149
0.566325,-0.046426,0.007157
0.767808,-0.088773,0.128602
0.706023,-0.072500,-0.149320
0.631434,-0.023433,0.053021
0.809607,-0.207844,0.152527
0.560879,-0.053696,-0.143164
0.549179,-0.036157,-0.024714
0.753757,-0.087552,0.125021
0.701224,-0.073932,-0.145230
0.637334,-0.041581,0.073462
0.767215,-0.200998,0.152946
0.583680,-0.055385,-0.122288
0.576546,-0.059887,0.014817
0.759257,-0.101686,0.116072
0.677309,-0.067883,-0.141277
0.667342,-0.065345,0.072893
0.773395,-0.198123,0.146973
0.550813,-0.040755,-0.145504
0.567518,-0.064291,0.041790
0.757502,-0.092639,0.133021
0.694993,-0.072566,-0.145311
0.665197,-0.047172,0.076213
0.800949,-0.208361,0.156599
0.529282,-0.046350,-0.150801
0.540998,-0.036478,0.014989
0.768189,-0.081524,0.136634
0.709242,-0.080409,-0.130185
0.665996,-0.038509,0.059483
0.826974,-0.213939,0.158644
0.582303,-0.060965,-0.117960
0.562058,-0.050309,-0.004209
0.779243,-0.089427,0.127875
0.703868,-0.071783,-0.150599
0.631006,-0.036642,0.045391
0.787542,-0.205338,0.151846
0.582386,-0.047811,-0.148618
0.568992,-0.044771,0.015180
0.775727,-0.082732,0.135998
0.699670,-0.070445,-0.138046
0.644001,-0.021739,0.058074
0.817181,-0.210425,0.156438
0.572303,-0.051475,-0.136703
0.534177,-0.047792,0.009241
0.747784,-0.077408,0.116330
0.684803,-0.064602,-0.162055
0.650637,-0.015233,0.050602
0.758881,-0.193937,0.137620
0.546456,-0.049579,-0.148416
0.575752,-0.064305,0.018943
0.801099,-0.108243,0.143406
0.734401,-0.084915,-0.116706
0.662455,-0.053321,0.076192
0.775539,-0.198366,0.149103
0.601785,-0.061338,-0.129225
0.542618,-0.044427,-0.001503
0.752803,-0.072164,0.130956
0.729982,-0.083790,-0.133392
0.616088,-0.030812,0.055526
0.797059,-0.207909,0.151554
0.584988,-0.062678,-0.115624
0.535134,-0.046811,0.001348
0.780739,-0.087272,0.143148
0.708152,-0.074429,-0.147998
0.675680,-0.040377,0.084105
0.786425,-0.205071,0.154055
0.584930,-0.060677,-0.128452
0.535370,-0.054991,0.005859
0.791110,-0.108305,0.138411
0.707463,-0.070627,-0.143968
0.656267,-0.031829,0.068708
0.764361,-0.200464,0.151973
0.575451,-0.055548,-0.131642
0.580512,-0.040404,0.002804
0.740817,-0.061020,0.135060
0.710790,-0.075904,-0.143224
0.625551,-0.018150,0.032322
0.784460,-0.204412,0.154422
0.565308,-0.054105,-0.134453
0.530881,-0.031881,0.003560
0.778752,-0.085731,0.130105
0.693902,-0.068960,-0.146165
0.646711,-0.040051,0.059881
0.743948,-0.191980,0.140204
0.582550,-0.061594,-0.123762
0.560457,-0.050921,-0.000551
0.786983,-0.081732,0.140055
0.747142,-0.086765,-0.125271
0.674847,-0.039278,0.063972
0.794987,-0.207499,0.156755
0.560162,-0.046622,-0.128563
0.544910,-0.027181,-0.016533
0.745349,-0.085472,0.136720
0.707470,-0.073269,-0.148448
0.637514,-0.032512,0.044122
0.800696,-0.204959,0.153800
0.556606,-0.051558,-0.126538
0.533469,-0.048895,-0.012977
0.758359,-0.082601,0.128445
0.715106,-0.082783,-0.126611
0.652473,-0.034453,0.065518
0.788914,-0.207417,0.156404
0.578506,-0.054610,-0.137637
0.498116,-0.038928,-0.016866
0.754031,-0.081637,0.122908
0.738251,-0.084016,-0.130391
0.641569,-0.047582,0.055097
0.749338,-0.190701,0.137576
0.586043,-0.060229,-0.124284
0.526267,-0.041977,0.005464
0.775350,-0.093758,0.131587
0.682965,-0.068140,-0.162674
0.640494,-0.043495,0.072050
0.773493,-0.200985,0.147706
0.589100,-0.065960,-0.095475
0.558555,-0.039293,0.016105
0.759975,-0.069082,0.123187
0.679363,-0.064045,-0.161076
0.649783,-0.026946,0.043300
0.790377,-0.204850,0.148181
0.596708,-0.064944,-0.116831
0.583155,-0.054299,0.009037
0.762390,-0.089117,0.127528
0.692589,-0.068437,-0.157312
0.650245,-0.058718,0.067291
0.785360,-0.206595,0.155752
0.608298,-0.067724,-0.117691
0.511419,-0.036076,-0.021893
0.759205,-0.091926,0.131600
0.786935,-0.201513,0.143828
0.591057,-0.057219,-0.134015
0.540369,-0.052181,-0.027886
0.776300,-0.117011,0.135170
0.715360,-0.069270,-0.144105
0.628339,-0.033368,0.050697
0.753510,-0.189266,0.130373
0.571583,-0.045855,-0.158132
0.535243,-0.014100,-0.040910
0.777841,-0.108913,0.134140
0.706838,-0.076080,-0.143117
0.614079,-0.010274,0.046248
0.759875,-0.196405,0.144766
0.577616,-0.060731,-0.111761
0.549721,-0.040317,0.016515
0.766736,-0.077562,0.120498
0.708666,-0.071610,-0.139869
0.647282,-0.063498,0.072180
0.755784,-0.196114,0.143058
0.570785,-0.047287,-0.139003
0.549911,-0.032495,0.009040
0.765696,-0.078930,0.127650
0.708578,-0.073667,-0.147790
0.641036,-0.030569,0.059245
0.749954,-0.196114,0.142369
0.572198,-0.058774,-0.132213
0.533376,-0.042709,-0.034662
0.735628,-0.066128,0.116371
0.710574,-0.076553,-0.146500
0.658891,-0.056438,0.060557
0.769335,-0.198452,0.145102
0.572409,-0.062188,-0.115912
0.549766,-0.053861,0.001059
0.751624,-0.101998,0.130448
0.718726,-0.077415,-0.141785
0.654813,-0.044934,0.051536
0.748197,-0.192191,0.138356
0.583224,-0.054676,-0.136198
0.539911,-0.044146,0.002643
0.764580,-0.087858,0.136570
0.705261,-0.076556,-0.149561
0.662660,-0.040691,0.072299
0.780057,-0.200707,0.148858
0.565448,-0.053183,-0.113098
0.504389,-0.024497,-0.031009
0.804630,-0.105598,0.124801
0.732922,-0.080295,-0.133575
0.608322,-0.020894,0.047338
0.764401,-0.189733,0.129934
0.575720,-0.056169,-0.123701
0.504291,-0.022024,-0.033541
0.769138,-0.101531,0.131412
0.674794,-0.059823,-0.168186
0.660998,-0.038110,0.055632
0.770194,-0.196641,0.138222
0.555900,-0.057741,-0.114656
0.530585,-0.035928,-0.002005
0.771409,-0.103870,0.130610
0.698734,-0.069333,-0.153694
0.656130,-0.042484,0.066926
0.779011,-0.198832,0.144394
0.549880,-0.049895,-0.146713
0.559227,-0.057368,0.002563
0.747034,-0.082337,0.127472
0.744442,-0.089197,-0.123547
0.675671,-0.057254,0.078830
0.774418,-0.200197,0.146129
0.578734,-0.055568,-0.122181
0.566548,-0.045837,0.021895
0.802073,-0.097845,0.127907
0.738867,-0.086199,-0.129015
0.669051,-0.038344,0.071756
0.751512,-0.189530,0.132701
0.587451,-0.052754,-0.144496
0.534435,-0.047104,0.000825
0.777253,-0.108256,0.137707
0.744806,-0.088898,-0.113119
0.632340,-0.028105,0.040853
0.789868,-0.206829,0.153986
0.572682,-0.063498,-0.099884
0.511325,-0.034719,-0.020641
0.773577,-0.073586,0.127955
0.721671,-0.087678,-0.115237
0.661310,-0.046031,0.063381
0.770302,-0.195344,0.136047
0.559117,-0.049676,-0.144300
0.530600,-0.060803,0.004772
0.773715,-0.109061,0.129997
0.735574,-0.080240,-0.132079
0.643396,-0.016613,0.056644
0.757984,-0.197610,0.144651
0.574706,-0.057227,-0.117032
0.507661,-0.017127,-0.016108
0.767049,-0.084566,0.127101
0.699149,-0.071637,-0.148732
0.628095,-0.040841,0.037943
0.750943,-0.193138,0.137447
0.563590,-0.053845,-0.132646
0.521594,-0.034325,-0.007070
0.767635,-0.078865,0.127835
0.709754,-0.075372,-0.147029
0.650940,-0.041196,0.063090
0.751432,-0.194667,0.147410
0.545624,-0.048471,-0.150961
0.532441,-0.045799,0.007904
0.777221,-0.103649,0.130302
0.718869,-0.074839,-0.141827
0.685013,-0.058546,0.082082
0.802208,-0.206859,0.149186
0.556720,-0.045756,-0.139483
0.512489,-0.039374,-0.000036
0.802295,-0.114189,0.141293
0.718612,-0.080124,-0.136030
0.663128,-0.044184,0.072303
0.754743,-0.190560,0.136567
0.563476,-0.047040,-0.139875
0.565227,-0.057915,0.031824
0.749471,-0.083172,0.121807
0.705108,-0.079255,-0.131606
0.653547,-0.031781,0.068129
0.756895,-0.192326,0.134690
0.580646,-0.058313,-0.126638
0.552959,-0.046193,0.001810
0.765090,-0.106959,0.126289
0.704813,-0.071603,-0.148691
0.624807,-0.026666,0.035746
0.764177,-0.196899,0.138521
0.571290,-0.062844,-0.102508
0.558625,-0.043351,-0.002295
0.769893,-0.091800,0.125746
0.713819,-0.074234,-0.144749
0.631294,-0.023637,0.053921
0.798994,-0.204347,0.147496
0.569321,-0.057312,-0.131769
0.541910,-0.033311,-0.034651
0.755877,-0.090555,0.122093
0.709020,-0.075763,-0.140668
0.637218,-0.041774,0.074271
0.756327,-0.197908,0.148956
0.592910,-0.058902,-0.110700
0.568824,-0.056743,0.005571
0.761711,-0.104247,0.112796
0.685273,-0.069520,-0.136624
0.667212,-0.065553,0.073708
0.762595,-0.194725,0.142008
0.559551,-0.043460,-0.133915
0.559371,-0.061158,0.033187
0.759576,-0.095767,0.130500
0.702808,-0.074368,-0.140733
0.665080,-0.047365,0.077015
0.790228,-0.205126,0.152222
0.537481,-0.049561,-0.139378
0.533053,-0.033364,0.005562
0.770054,-0.084864,0.134187
0.717113,-0.082408,-0.125649
0.665857,-0.038715,0.060356
0.816393,-0.210563,0.153950
0.591478,-0.064859,-0.106419
0.554546,-0.047252,-0.013836
0.781347,-0.092391,0.124909
0.711657,-0.073505,-0.146026
0.630848,-0.036857,0.046312
0.776892,-0.201823,0.147191
0.591040,-0.050753,-0.137186
0.561171,-0.041681,0.005878
0.777622,-0.086002,0.133443
0.707679,-0.072035,-0.133405
